"","V1","V2","V3"
"result.1",0,0,0.258789860997547
"result.2",0,0,0.295102040816327
"result.3",0,0,0.396411092985318
"result.4",0,0,0.268262484523318
"result.5",0,0,1.21590909090909
"result.6",0,0,0.263436482084691
"result.7",0,0,0.263940520446097
"result.8",0,0,0.126905644829007
"result.9",0,0,0.244545080279951
"result.10",0,0,0.360426929392447
