"","V1","V2","V3"
"result.1",0,0,0.33768352365416
"result.2",0,0,0.279315960912052
"result.3",0,0,0.353392568659128
"result.4",0,0,0.246470350947963
"result.5",0,0,1.23886639676113
"result.6",0,0,0.320907617504052
"result.7",0,0,0.218321226795803
"result.8",0,0,0.150101419878296
"result.9",0,0,0.207509083568833
"result.10",8.96082272282076,65.3388834476004,8.24289911851126
