"","V1","V2","V3"
"result.1",0,0,0.275221953188055
"result.2",0,0,0.25700365408039
"result.3",0,0,0.386650386650387
"result.4",0,0,0.298910851149657
"result.5",0,0,0.978904665314402
"result.6",0,0,0.309407948094079
"result.7",8,90.7884693463256,12.1465692245229
"result.8",0,0,0.13601299228583
"result.9",0,0,0.239103869653768
"result.10",0,0,0.275960752248569
