-0.0694950348182051,-0.0708535754339986,-0.0710706446551698,-0.0625260809485278,-0.0613997149433785,-0.0503035517222251
-0.0710295926088387,-0.0731603496530562,-0.0782550076599426,-0.0719139015701397,-0.0750358183423876,-0.0579210840642905
-0.0697155948846837,-0.0766310091503813,-0.0755035059921735,-0.0637314291859708,-0.0618407852630651,-0.0725306677858651
-0.0704550058871953,-0.0731374793915063,-0.0754346041881357,-0.0721177656025536,-0.0727806127981844,-0.0696241307552815
-0.0689323220199859,-0.0789435105085874,-0.0710421561742357,-0.048605366380663,-0.0650976593352952,-0.0790593061329608
-0.0689573648593544,-0.0817296048453396,-0.0797491982047223,-0.0476764283514906,-0.0666039577991687,-0.0843527649583427
-0.0716801039063034,-0.0739046886272025,-0.0777997531988758,-0.0722264566449821,-0.0761720439296455,-0.0665709731102913
-0.0704071969432216,-0.0721793146097365,-0.0749506330354239,-0.0718529596261706,-0.0745267800847869,-0.0613948599197559
-0.0684301822714714,-0.084749208639698,-0.0787013164095061,-0.0498506594913584,-0.0650031941163655,-0.0827839038421126
-0.0703985232996872,-0.0711102099958087,-0.0730339878174319,-0.07160499355902,-0.0719186984275797,-0.0680560041535546
-0.0691731342697429,-0.0778970415728312,-0.0668713181955936,-0.0640267337344077,-0.0609958591511838,-0.063722446744904
-0.0683364708036118,-0.0721403518539711,-0.0547915588627854,-0.0718893310730441,-0.0757009908639328,-0.0567198082361471
-0.0721519768559973,-0.0759431490712514,-0.0781794311700759,-0.0735004302288533,-0.0733050713929275,-0.0625411024923423
-0.0743109788347743,-0.0532648036676442,-0.0694240068933583,-0.0454259697980192,-0.0565056639588935,-0.0460862289384131
-0.0695078226500052,-0.0699037264799351,-0.071252893157927,-0.0505190135619069,-0.0689821545023282,-0.0897219637713967
-0.0679324467188926,-0.0863426752791507,-0.0735070317255032,-0.0501796364667557,-0.0637361538160441,-0.0890130044547198
-0.0702690770826435,-0.0743911955795332,-0.0689637345704271,-0.0612572685009124,-0.0749671430853733,-0.0634165537643503
-0.0676662501385878,-0.0814467282737896,-0.0743623280946173,-0.0476841716018936,-0.0662381581485269,-0.0755218906285984
-0.0681978169792685,-0.0748532268205411,-0.0543348454345394,-0.0724747873209577,-0.0756477232436217,-0.0518769701939417
-0.0651691229951094,-0.0516098295959379,-0.0302589882860984,-0.0549775833310121,-0.0586808956871838,-0.0532954112404315
-0.0740588655119353,-0.0635820724285485,-0.0790789300230662,-0.0590121131202451,-0.0744423031549998,-0.0692507824692845
-0.0682914694647684,-0.0850409893371853,-0.0755033696837173,-0.0498360336806296,-0.0662735073583353,-0.0833804381116117
-0.0692839043487336,-0.0701434832040776,-0.0674151909991107,-0.0626504298928268,-0.0623839039836235,-0.0450792205100744
-0.0753358448549784,-0.0531353575202494,-0.0699430370173588,-0.0784520385221663,-0.0764158666391965,-0.0431399112785223
-0.0739945379156146,-0.0637363515134394,-0.0611096037282446,-0.0700309037828862,-0.0693003981251714,-0.0632396378278692
-0.0720575537443467,-0.0773587419605182,-0.0730025343223333,-0.0622382276966289,-0.0620611557283592,-0.0515502874745646
-0.0744429402361975,-0.0629850324650564,-0.0678848638328235,-0.063647761583682,-0.0900474052858601,-0.0394663991416162
-0.0686482255686339,-0.0691843024344012,-0.0547507633693673,-0.0712371848806484,-0.0765099079543024,-0.0549449604911082
-0.0681313530619472,-0.0763960873503561,-0.0828974940296768,-0.0347290920778263,-0.0998640519822372,-0.0802983470619324
-0.0742756509320942,-0.0542369319836486,-0.0786901515277252,-0.0710657544449169,-0.0751118624657951,-0.0112673373897989
-0.0693604994667963,-0.0880898513310648,-0.072309228309619,-0.0340792188297081,-0.0961755698244836,-0.0960665452680184
-0.0692139548900431,-0.066170069264088,-0.0547428712373477,-0.0705511931807902,-0.0794762425315009,-0.0373968569399642
-0.0692846322714374,-0.0811087263754976,-0.0731959188631885,-0.0671829114412632,-0.0678489522096087,-0.0785252336196014
-0.0692990454103358,-0.075572688114789,-0.0760103167625505,-0.0636482165472573,-0.0621950425481576,-0.064982990099659
