"","V1","V2"
"result.1",0.666666666666667,0.303645833333333
"result.2",1.02408759124088,0.688077858880779
"result.3",0.975025176233635,0.664853977844914
"result.4",0.936574074074074,0.430092592592593
"result.5",1.00876369327074,0.648513302034429
"result.6",0.99290780141844,0.657345491388045
"result.7",0.977514792899408,0.431163708086785
"result.8",0.666666666666667,0.25558272208639
"result.9",1.00552995391705,0.558832565284178
"result.10",0.990816326530612,0.496598639455782
