"","V1","V2","V3"
"result.1",0,0,0.018098695710636
"result.2",0,0,0.0176936501543831
"result.3",0,0,0.0265754894073478
"result.4",0,0,0.0155885897950984
"result.5",0.333333333333333,0.19561621838619,0.226816539542352
"result.6",0,0,0.0180172879524581
"result.7",0,0,0.016747311827957
"result.8",0,0,0.0100093670547304
"result.9",0,0,0.0168745808182428
"result.10",0,0,0.0230738200887455
